t,y_ref,y,v,acc,P_pos_sp,P_pos,P_neg_sp,P_neg,F_req,F_each,F_pos,F_neg,F_net
30.95,0.015,0.0138599,6.80191e-05,3.04906e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.952,0.015,0.01386,6.80789e-05,2.99212e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.954,0.015,0.0138601,6.81376e-05,2.93561e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.956,0.015,0.0138603,6.81952e-05,2.87952e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.958,0.015,0.0138604,6.82517e-05,2.82387e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.96,0.015,0.0138605,6.83071e-05,2.76867e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.962,0.015,0.0138607,6.83613e-05,2.71392e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.964,0.015,0.0138608,6.84145e-05,2.65962e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.966,0.015,0.0138609,6.84666e-05,2.60579e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.968,0.015,0.0138611,6.85177e-05,2.55242e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.97,0.015,0.0138612,6.85677e-05,2.49953e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.972,0.015,0.0138614,6.86166e-05,2.44711e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.974,0.015,0.0138615,6.86645e-05,2.39518e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.976,0.015,0.0138616,6.87114e-05,2.34374e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.978,0.015,0.0138618,6.87573e-05,2.29279e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.98,0.015,0.0138619,6.88021e-05,2.24234e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.982,0.015,0.013862,6.8846e-05,2.19239e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.984,0.015,0.0138622,6.88888e-05,2.14294e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.986,0.015,0.0138623,6.89307e-05,2.09401e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.988,0.015,0.0138625,6.89716e-05,2.04559e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.99,0.015,0.0138626,6.90116e-05,1.99768e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.992,0.015,0.0138627,6.90506e-05,1.9503e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.994,0.015,0.0138629,6.90886e-05,1.90344e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.103
30.996,0.015,0.013863,6.91258e-05,1.8571e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.1029
30.998,0.015,0.0138632,6.9162e-05,1.81129e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.1029
31,0.015,0.0138633,6.91973e-05,1.76601e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.1029
31.002,0.015,0.0138634,6.92317e-05,1.72127e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.1029
31.004,0.015,0.0138636,6.92653e-05,1.67706e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.1029
31.006,0.015,0.0138637,6.9298e-05,1.63339e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.1029
31.008,0.015,0.0138638,6.93298e-05,1.59025e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.1029
31.01,0.015,0.013864,6.93607e-05,1.54766e-05,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0515,49.0515,98.1029
31.012,0.015,0.0138641,6.93908e-05,1.50561e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.014,0.015,0.0138643,6.94201e-05,1.4641e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.016,0.015,0.0138644,6.94486e-05,1.42313e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.018,0.015,0.0138645,6.94762e-05,1.38271e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.02,0.015,0.0138647,6.95031e-05,1.34283e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.022,0.015,0.0138648,6.95291e-05,1.3035e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.024,0.015,0.013865,6.95544e-05,1.26472e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.026,0.015,0.0138651,6.9579e-05,1.22648e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.028,0.015,0.0138652,6.96027e-05,1.18879e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0515,49.0515,98.1029
31.03,0.015,0.0138654,6.96258e-05,1.15164e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.032,0.015,0.0138655,6.96481e-05,1.11504e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.034,0.015,0.0138657,6.96697e-05,1.07898e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.036,0.015,0.0138658,6.96905e-05,1.04347e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.038,0.015,0.0138659,6.97107e-05,1.0085e-05,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.04,0.015,0.0138661,6.97302e-05,9.7408e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.042,0.015,0.0138662,6.9749e-05,9.40198e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.044,0.015,0.0138663,6.97671e-05,9.06856e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.046,0.015,0.0138665,6.97846e-05,8.74055e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.048,0.015,0.0138666,6.98014e-05,8.41791e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.05,0.015,0.0138668,6.98176e-05,8.10064e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.052,0.015,0.0138669,6.98332e-05,7.78872e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.054,0.015,0.013867,6.98482e-05,7.48213e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.056,0.015,0.0138672,6.98625e-05,7.18085e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.058,0.015,0.0138673,6.98763e-05,6.88487e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.06,0.015,0.0138675,6.98895e-05,6.59415e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.062,0.015,0.0138676,6.99021e-05,6.30868e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.064,0.015,0.0138677,6.99142e-05,6.02844e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.066,0.015,0.0138679,6.99257e-05,5.75339e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.068,0.015,0.013868,6.99367e-05,5.48351e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1029
31.07,0.015,0.0138682,6.99471e-05,5.21878e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.072,0.015,0.0138683,6.9957e-05,4.95916e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.074,0.015,0.0138684,6.99664e-05,4.70463e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.076,0.015,0.0138686,6.99753e-05,4.45516e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.078,0.015,0.0138687,6.99837e-05,4.21071e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.08,0.015,0.0138689,6.99917e-05,3.97126e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.082,0.015,0.013869,6.99992e-05,3.73676e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.084,0.015,0.0138691,7.00062e-05,3.50719e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.086,0.015,0.0138693,7.00127e-05,3.28252e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.088,0.015,0.0138694,7.00189e-05,3.0627e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.09,0.015,0.0138696,7.00246e-05,2.8477e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.092,0.015,0.0138697,7.00298e-05,2.63748e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.094,0.015,0.0138698,7.00347e-05,2.43201e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.096,0.015,0.01387,7.00392e-05,2.23124e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.098,0.015,0.0138701,7.00432e-05,2.03514e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.1,0.015,0.0138703,7.00469e-05,1.84367e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.102,0.015,0.0138704,7.00502e-05,1.65678e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.104,0.015,0.0138705,7.00532e-05,1.47444e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.106,0.015,0.0138707,7.00558e-05,1.2966e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.108,0.015,0.0138708,7.0058e-05,1.12322e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.11,0.015,0.013871,7.00599e-05,9.54251e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.112,0.015,0.0138711,7.00615e-05,7.8966e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.114,0.015,0.0138712,7.00628e-05,6.29396e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.116,0.015,0.0138714,7.00637e-05,4.73417e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.118,0.015,0.0138715,7.00644e-05,3.21677e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.12,0.015,0.0138717,7.00647e-05,1.74129e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.122,0.015,0.0138718,7.00648e-05,3.07279e-08,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.124,0.015,0.0138719,7.00646e-05,-1.08573e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.126,0.015,0.0138721,7.00641e-05,-2.4382e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.128,0.015,0.0138722,7.00633e-05,-3.75062e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.13,0.015,0.0138724,7.00623e-05,-5.02346e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.132,0.015,0.0138725,7.00611e-05,-6.25719e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.134,0.015,0.0138726,7.00596e-05,-7.45231e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.136,0.015,0.0138728,7.00578e-05,-8.6093e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.138,0.015,0.0138729,7.00559e-05,-9.72864e-07,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.14,0.015,0.0138731,7.00537e-05,-1.08108e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.142,0.015,0.0138732,7.00514e-05,-1.18564e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.144,0.015,0.0138733,7.00488e-05,-1.28658e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.146,0.015,0.0138735,7.0046e-05,-1.38395e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.148,0.015,0.0138736,7.00431e-05,-1.4778e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.15,0.015,0.0138738,7.00399e-05,-1.56819e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.152,0.015,0.0138739,7.00366e-05,-1.65517e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.154,0.015,0.013874,7.00331e-05,-1.73878e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.156,0.015,0.0138742,7.00295e-05,-1.81907e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.158,0.015,0.0138743,7.00257e-05,-1.89611e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.16,0.015,0.0138745,7.00218e-05,-1.96992e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.162,0.015,0.0138746,7.00177e-05,-2.04058e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.164,0.015,0.0138747,7.00135e-05,-2.10813e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.166,0.015,0.0138749,7.00091e-05,-2.17261e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.168,0.015,0.013875,7.00047e-05,-2.23408e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.17,0.015,0.0138752,7.00001e-05,-2.2926e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.172,0.015,0.0138753,6.99954e-05,-2.34821e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.174,0.015,0.0138754,6.99906e-05,-2.40096e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.176,0.015,0.0138756,6.99857e-05,-2.4509e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.178,0.015,0.0138757,6.99807e-05,-2.49809e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.18,0.015,0.0138759,6.99756e-05,-2.54258e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.182,0.015,0.013876,6.99704e-05,-2.5844e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.184,0.015,0.0138761,6.99652e-05,-2.62363e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.186,0.015,0.0138763,6.99599e-05,-2.6603e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.188,0.015,0.0138764,6.99545e-05,-2.69447e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.19,0.015,0.0138766,6.9949e-05,-2.72618e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.192,0.015,0.0138767,6.99435e-05,-2.75549e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.194,0.015,0.0138768,6.99379e-05,-2.78244e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.196,0.015,0.013877,6.99323e-05,-2.80709e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.198,0.015,0.0138771,6.99267e-05,-2.82948e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.2,0.015,0.0138773,6.9921e-05,-2.84967e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.202,0.015,0.0138774,6.99152e-05,-2.86769e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.204,0.015,0.0138775,6.99095e-05,-2.88361e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.206,0.015,0.0138777,6.99037e-05,-2.89747e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.208,0.015,0.0138778,6.98979e-05,-2.90931e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.21,0.015,0.013878,6.9892e-05,-2.91919e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.212,0.015,0.0138781,6.98862e-05,-2.92715e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.214,0.015,0.0138782,6.98803e-05,-2.93324e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.216,0.015,0.0138784,6.98744e-05,-2.9375e-06,126.307,126.307,76.3433,76.3433,98.1027,49.0514,49.0514,49.0514,98.1028
31.218,0.015,0.0138785,6.98685e-05,-2.93999e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.22,0.015,0.0138787,6.98627e-05,-2.94074e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.222,0.015,0.0138788,6.98568e-05,-2.93982e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.224,0.015,0.0138789,6.98509e-05,-2.93725e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.226,0.015,0.0138791,6.9845e-05,-2.93308e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.228,0.015,0.0138792,6.98392e-05,-2.92737e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.23,0.015,0.0138794,6.98333e-05,-2.92015e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.232,0.015,0.0138795,6.98275e-05,-2.91147e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.234,0.015,0.0138796,6.98217e-05,-2.90138e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.236,0.015,0.0138798,6.98159e-05,-2.88991e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.238,0.015,0.0138799,6.98102e-05,-2.87711e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.24,0.015,0.0138801,6.98045e-05,-2.86302e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.242,0.015,0.0138802,6.97988e-05,-2.84769e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.244,0.015,0.0138803,6.97931e-05,-2.83115e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.246,0.015,0.0138805,6.97875e-05,-2.81344e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.248,0.015,0.0138806,6.97819e-05,-2.79462e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.25,0.015,0.0138808,6.97763e-05,-2.77472e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.252,0.015,0.0138809,6.97708e-05,-2.75377e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.254,0.015,0.013881,6.97654e-05,-2.73182e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.256,0.015,0.0138812,6.97599e-05,-2.70891e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.258,0.015,0.0138813,6.97546e-05,-2.68507e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.26,0.015,0.0138815,6.97493e-05,-2.66035e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.262,0.015,0.0138816,6.9744e-05,-2.63478e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.264,0.015,0.0138817,6.97388e-05,-2.60841e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.266,0.015,0.0138819,6.97336e-05,-2.58125e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.268,0.015,0.013882,6.97285e-05,-2.55336e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.27,0.015,0.0138822,6.97235e-05,-2.52477e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.272,0.015,0.0138823,6.97185e-05,-2.49551e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.274,0.015,0.0138824,6.97135e-05,-2.46562e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.276,0.015,0.0138826,6.97087e-05,-2.43514e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.278,0.015,0.0138827,6.97039e-05,-2.40409e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.28,0.015,0.0138829,6.96991e-05,-2.37251e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.282,0.015,0.013883,6.96944e-05,-2.34044e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.284,0.015,0.0138831,6.96898e-05,-2.30791e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.286,0.015,0.0138833,6.96853e-05,-2.27494e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.288,0.015,0.0138834,6.96808e-05,-2.24157e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.29,0.015,0.0138835,6.96764e-05,-2.20783e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.292,0.015,0.0138837,6.9672e-05,-2.17376e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.294,0.015,0.0138838,6.96677e-05,-2.13937e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.296,0.015,0.013884,6.96635e-05,-2.10471e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.298,0.015,0.0138841,6.96594e-05,-2.0698e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.3,0.015,0.0138842,6.96553e-05,-2.03466e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.302,0.015,0.0138844,6.96513e-05,-1.99934e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.304,0.015,0.0138845,6.96474e-05,-1.96384e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.306,0.015,0.0138847,6.96435e-05,-1.92821e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.308,0.015,0.0138848,6.96397e-05,-1.89247e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.31,0.015,0.0138849,6.9636e-05,-1.85664e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.312,0.015,0.0138851,6.96324e-05,-1.82075e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.314,0.015,0.0138852,6.96288e-05,-1.78482e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.316,0.015,0.0138854,6.96253e-05,-1.74888e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.318,0.015,0.0138855,6.96219e-05,-1.71295e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
31.32,0.015,0.0138856,6.96185e-05,-1.67706e-06,126.307,126.307,76.3433,76.3433,98.1028,49.0514,49.0514,49.0514,98.1028
