t,theta_ref_deg,theta_deg,omega_degps,alpha,P_pos_sp,P_pos,P_neg_sp,P_neg,F_req,F_pos,F_neg,F_net,tau_act,tau_grav
37.902,90,90.4747,-0.0646278,0.000153355,105.072,105.072,97.5783,97.5783,14.7134,7.35669,7.35669,14.7134,0.735669,0.735725
37.904,90,90.4746,-0.0646102,0.000153318,105.072,105.072,97.5783,97.5783,14.7134,7.35669,7.35669,14.7134,0.735669,0.735725
37.906,90,90.4745,-0.0645927,0.00015328,105.072,105.072,97.5783,97.5783,14.7134,7.35669,7.35669,14.7134,0.735669,0.735725
37.908,90,90.4743,-0.0645751,0.000153244,105.072,105.072,97.5783,97.5783,14.7134,7.35669,7.35669,14.7134,0.735669,0.735725
37.91,90,90.4742,-0.0645576,0.000153207,105.072,105.072,97.5783,97.5783,14.7134,7.35669,7.35669,14.7134,0.735669,0.735725
37.912,90,90.4741,-0.06454,0.00015317,105.072,105.072,97.5783,97.5783,14.7134,7.35669,7.35669,14.7134,0.735669,0.735725
37.914,90,90.474,-0.0645225,0.000153133,105.072,105.072,97.5783,97.5783,14.7134,7.35669,7.35669,14.7134,0.735669,0.735725
37.916,90,90.4738,-0.0645049,0.000153097,105.072,105.072,97.5783,97.5783,14.7134,7.35669,7.35669,14.7134,0.735669,0.735725
37.918,90,90.4737,-0.0644874,0.00015306,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.92,90,90.4736,-0.0644698,0.000153024,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.922,90,90.4734,-0.0644523,0.000152987,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.924,90,90.4733,-0.0644348,0.000152951,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.926,90,90.4732,-0.0644173,0.000152915,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.928,90,90.473,-0.0643997,0.000152878,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.93,90,90.4729,-0.0643822,0.000152842,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.932,90,90.4728,-0.0643647,0.000152806,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.934,90,90.4727,-0.0643472,0.00015277,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.936,90,90.4725,-0.0643297,0.000152734,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.938,90,90.4724,-0.0643122,0.000152697,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.94,90,90.4723,-0.0642947,0.000152661,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.942,90,90.4721,-0.0642772,0.000152625,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.944,90,90.472,-0.0642597,0.000152589,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.946,90,90.4719,-0.0642423,0.000152553,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.948,90,90.4718,-0.0642248,0.000152517,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.95,90,90.4716,-0.0642073,0.000152481,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.952,90,90.4715,-0.0641898,0.000152444,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.954,90,90.4714,-0.0641724,0.000152408,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.956,90,90.4712,-0.0641549,0.000152372,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.958,90,90.4711,-0.0641375,0.000152336,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.96,90,90.471,-0.06412,0.000152299,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.962,90,90.4709,-0.0641026,0.000152263,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.964,90,90.4707,-0.0640851,0.000152227,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.966,90,90.4706,-0.0640677,0.00015219,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.968,90,90.4705,-0.0640502,0.000152154,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.97,90,90.4704,-0.0640328,0.000152117,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.972,90,90.4702,-0.0640154,0.00015208,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.974,90,90.4701,-0.063998,0.000152044,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.976,90,90.47,-0.0639805,0.000152007,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.978,90,90.4698,-0.0639631,0.00015197,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.98,90,90.4697,-0.0639457,0.000151933,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.982,90,90.4696,-0.0639283,0.000151896,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.984,90,90.4695,-0.0639109,0.000151859,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.986,90,90.4693,-0.0638935,0.000151822,105.072,105.072,97.5783,97.5783,14.7134,7.3567,7.3567,14.7134,0.73567,0.735725
37.988,90,90.4692,-0.0638761,0.000151785,105.072,105.072,97.5783,97.5783,14.7134,7.35671,7.35671,14.7134,0.735671,0.735725
37.99,90,90.4691,-0.0638587,0.000151747,105.072,105.072,97.5783,97.5783,14.7134,7.35671,7.35671,14.7134,0.735671,0.735725
37.992,90,90.4689,-0.0638413,0.00015171,105.072,105.072,97.5783,97.5783,14.7134,7.35671,7.35671,14.7134,0.735671,0.735725
37.994,90,90.4688,-0.063824,0.000151673,105.072,105.072,97.5783,97.5783,14.7134,7.35671,7.35671,14.7134,0.735671,0.735725
37.996,90,90.4687,-0.0638066,0.000151635,105.072,105.072,97.5783,97.5783,14.7134,7.35671,7.35671,14.7134,0.735671,0.735725
37.998,90,90.4686,-0.0637892,0.000151597,105.072,105.072,97.5783,97.5783,14.7134,7.35671,7.35671,14.7134,0.735671,0.735725
38,10,90.468,-0.285037,-1.93075,101.325,105.009,101.325,97.6407,0,7.23409,7.23409,14.4682,0.723409,0.735725
38.002,10,90.4666,-0.720377,-3.79906,101.325,104.948,101.325,97.7021,0,7.11353,7.11353,14.2271,0.711353,0.735725
38.004,10,90.4638,-1.36281,-5.60633,101.325,104.888,101.325,97.7625,0,6.99497,6.99497,13.9899,0.699497,0.735726
38.006,10,90.4594,-2.20552,-7.35403,101.325,104.828,101.325,97.8219,0,6.87839,6.87839,13.7568,0.687839,0.735726
38.008,10,90.4529,-3.24185,-9.04364,101.325,104.77,101.325,97.8803,0,6.76375,6.76375,13.5275,0.676375,0.735726
38.01,10,90.444,-4.4653,-10.6766,101.325,104.712,101.325,97.9377,0,6.65102,6.65102,13.302,0.665102,0.735727
38.012,10,90.4323,-5.86953,-12.2543,101.325,104.656,101.325,97.9941,0,6.54017,6.54017,13.0803,0.654017,0.735728
38.014,10,90.4174,-7.44838,-13.778,101.325,104.6,101.325,98.0496,0,6.43116,6.43116,12.8623,0.643116,0.735729
38.016,10,90.399,-9.19582,-15.2493,101.325,104.546,101.325,98.1042,0,6.32398,6.32398,12.648,0.632398,0.73573
38.018,10,90.3768,-11.106,-16.6692,101.325,104.492,101.325,98.1579,0,6.21858,6.21858,12.4372,0.621858,0.735732
38.02,10,90.3504,-13.1731,-18.0392,101.325,104.439,101.325,98.2107,0,6.11493,6.11493,12.2299,0.611493,0.735734
38.022,10,90.3196,-15.3916,-19.3604,101.325,104.387,101.325,98.2626,0,6.01302,6.01302,12.026,0.601302,0.735736
38.024,10,90.2841,-17.7561,-20.6341,101.325,104.336,101.325,98.3136,0,5.9128,5.9128,11.8256,0.59128,0.735739
38.026,10,90.2436,-20.2613,-21.8615,101.325,104.286,101.325,98.3638,0,5.81426,5.81426,11.6285,0.581426,0.735741
38.028,10,90.1978,-22.9019,-23.0436,101.325,104.237,101.325,98.4132,0,5.71735,5.71735,11.4347,0.571735,0.735743
38.03,10,90.1464,-25.6729,-24.1817,101.325,104.188,101.325,98.4617,0,5.62206,5.62206,11.2441,0.562206,0.735746
38.032,10,90.0893,-28.5694,-25.2768,101.325,104.141,101.325,98.5094,0,5.52836,5.52836,11.0567,0.552836,0.735748
38.034,10,90.0261,-31.5866,-26.33,101.325,104.094,101.325,98.5564,0,5.43622,5.43622,10.8724,0.543622,0.735749
38.036,10,89.9567,-34.7198,-27.3423,101.325,104.048,101.325,98.6025,0,5.34562,5.34562,10.6912,0.534562,0.73575
38.038,10,89.8808,-37.9644,-28.3147,101.325,104.002,101.325,98.6479,0,5.25652,5.25652,10.513,0.525652,0.73575
38.04,10,89.7981,-41.316,-29.2483,101.325,103.958,101.325,98.6925,0,5.16892,5.16892,10.3378,0.516892,0.735748
38.042,10,89.7086,-44.7703,-30.1439,101.325,103.914,101.325,98.7364,0,5.08277,5.08277,10.1655,0.508277,0.735745
38.044,10,89.6119,-48.3229,-31.0025,101.325,103.87,101.325,98.7795,0,4.99805,4.99805,9.99611,0.499805,0.73574
38.046,10,89.508,-51.9698,-31.8249,101.325,103.828,101.325,98.8219,0,4.91475,4.91475,9.82951,0.491475,0.735733
38.048,10,89.3966,-55.7068,-32.6121,101.325,103.786,101.325,98.8637,0,4.83284,4.83284,9.66568,0.483284,0.735723
38.05,10,89.2775,-59.5302,-33.3648,101.325,103.745,101.325,98.9047,0,4.75229,4.75229,9.50459,0.475229,0.735709
38.052,10,89.1507,-63.4359,-34.0839,101.325,103.705,101.325,98.945,0,4.67309,4.67309,9.34618,0.467309,0.735692
38.054,10,89.0158,-67.4203,-34.7702,101.325,103.665,101.325,98.9847,0,4.5952,4.5952,9.19041,0.45952,0.735669
38.056,10,88.8729,-71.4796,-35.4243,101.325,103.626,101.325,99.0237,0,4.51862,4.51862,9.03723,0.451862,0.735641
38.058,10,88.7216,-75.6103,-36.0471,101.325,103.588,101.325,99.062,0,4.44331,4.44331,8.88661,0.444331,0.735608
38.06,10,88.562,-79.8088,-36.6393,101.325,103.55,101.325,99.0998,0,4.36925,4.36925,8.7385,0.436925,0.735567
38.062,10,88.3939,-84.0718,-37.2014,101.325,103.513,101.325,99.1368,0,4.29643,4.29643,8.59286,0.429643,0.735518
38.064,10,88.2171,-88.3958,-37.7342,101.325,103.477,101.325,99.1733,0,4.22482,4.22482,8.44965,0.422482,0.735461
38.066,10,88.0315,-92.7776,-38.2383,101.325,103.441,101.325,99.2092,0,4.15441,4.15441,8.30882,0.415441,0.735394
38.068,10,87.8371,-97.2139,-38.7142,101.325,103.406,101.325,99.2444,0,4.08517,4.08517,8.17034,0.408517,0.735316
38.07,10,87.6337,-101.702,-39.1626,101.325,103.371,101.325,99.2791,0,4.01708,4.01708,8.03417,0.401708,0.735226
38.072,10,87.4212,-106.238,-39.5839,101.325,103.337,101.325,99.3132,0,3.95013,3.95013,7.90026,0.395013,0.735123
38.074,10,87.1996,-110.819,-39.9788,101.325,103.303,101.325,99.3467,0,3.8843,3.8843,7.76859,0.38843,0.735005
38.076,10,86.9687,-115.442,-40.3477,101.325,103.27,101.325,99.3797,0,3.81956,3.81956,7.63912,0.381956,0.734871
38.078,10,86.7285,-120.105,-40.6911,101.325,103.238,101.325,99.4121,0,3.7559,3.7559,7.5118,0.37559,0.734721
38.08,10,86.4789,-124.805,-41.0093,101.325,103.206,101.325,99.444,0,3.6933,3.6933,7.3866,0.36933,0.734551
38.082,10,86.2198,-129.537,-41.303,101.325,103.175,101.325,99.4754,0,3.63175,3.63175,7.26349,0.363175,0.734361
38.084,10,85.9512,-134.301,-41.5724,101.325,103.144,101.325,99.5062,0,3.57122,3.57122,7.14243,0.357122,0.734149
38.086,10,85.673,-139.093,-41.818,101.325,103.113,101.325,99.5365,0,3.5117,3.5117,7.02339,0.35117,0.733914
38.088,10,85.3852,-143.911,-42.04,101.325,103.084,101.325,99.5663,0,3.45317,3.45317,6.90634,0.345317,0.733653
38.09,10,85.0877,-148.751,-42.239,101.325,103.054,101.325,99.5956,0,3.39562,3.39562,6.79123,0.339562,0.733365
38.092,10,84.7805,-153.611,-42.4151,101.325,103.026,101.325,99.6245,0,3.33902,3.33902,6.67804,0.333902,0.733048
38.094,10,84.4635,-158.489,-42.5686,101.325,102.997,101.325,99.6528,0,3.28337,3.28337,6.56674,0.328337,0.732699
38.096,10,84.1367,-163.382,-42.7,101.325,102.969,101.325,99.6807,0,3.22865,3.22865,6.4573,0.322865,0.732318
38.098,10,83.8002,-168.288,-42.8093,101.325,102.942,101.325,99.7081,0,3.17484,3.17484,6.34968,0.317484,0.731901
38.1,10,83.4537,-173.204,-42.8969,101.325,102.915,101.325,99.735,0,3.12192,3.12192,6.24385,0.312192,0.731447
38.102,10,83.0975,-178.127,-42.963,101.325,102.888,101.325,99.7615,0,3.06989,3.06989,6.13978,0.306989,0.730953
38.104,10,82.7314,-183.055,-43.0078,101.325,102.862,101.325,99.7876,0,3.01873,3.01873,6.03745,0.301873,0.730417
38.106,10,82.3554,-187.986,-43.0315,101.325,102.837,101.325,99.8132,0,2.96841,2.96841,5.93683,0.296841,0.729837
38.108,10,81.9696,-192.918,-43.0343,101.325,102.812,101.325,99.8384,0,2.91894,2.91894,5.83788,0.291894,0.729211
38.11,10,81.5739,-197.847,-43.0163,101.325,102.787,101.325,99.8632,0,2.87029,2.87029,5.74058,0.287029,0.728535
38.112,10,81.1683,-202.772,-42.9777,101.325,102.762,101.325,99.8875,0,2.82245,2.82245,5.64491,0.282245,0.727808
38.114,10,80.753,-207.69,-42.9187,101.325,102.739,101.325,99.9115,0,2.77541,2.77541,5.55083,0.277541,0.727027
38.116,10,80.3278,-212.599,-42.8393,101.325,102.715,101.325,99.9351,0,2.72916,2.72916,5.45831,0.272916,0.726189
38.118,10,79.8928,-217.497,-42.7396,101.325,102.692,101.325,99.9582,0,2.68367,2.68367,5.36734,0.268367,0.725291
38.12,10,79.448,-222.38,-42.6199,101.325,102.669,101.325,99.981,0,2.63894,2.63894,5.27788,0.263894,0.724332
38.122,10,78.9935,-227.248,-42.48,101.325,102.647,101.325,100.003,0,2.59496,2.59496,5.18992,0.259496,0.723308
38.124,10,78.5293,-232.098,-42.3203,101.325,102.625,101.325,100.025,0,2.55171,2.55171,5.10342,0.255171,0.722216
38.126,10,78.0555,-236.927,-42.1406,101.325,102.603,101.325,100.047,0,2.50918,2.50918,5.01836,0.250918,0.721055
38.128,10,77.572,-241.733,-41.9411,101.325,102.582,101.325,100.068,0,2.46736,2.46736,4.93472,0.246736,0.71982
38.13,10,77.079,-246.514,-41.7218,101.325,102.561,101.325,100.089,0,2.42624,2.42624,4.85248,0.242624,0.718509
38.132,10,76.5764,-251.267,-41.4828,101.325,102.54,101.325,100.11,0,2.3858,2.3858,4.7716,0.23858,0.71712
38.134,10,76.0645,-255.991,-41.2242,101.325,102.52,101.325,100.13,0,2.34604,2.34604,4.69208,0.234604,0.71565
38.136,10,75.5431,-260.683,-40.9459,101.325,102.5,101.325,100.15,0,2.30694,2.30694,4.61388,0.230694,0.714095
38.138,10,75.0124,-265.341,-40.648,101.325,102.48,101.325,100.17,0,2.26849,2.26849,4.53698,0.226849,0.712453
38.14,10,74.4725,-269.963,-40.3306,101.325,102.461,101.325,100.189,0,2.23068,2.23068,4.46136,0.223068,0.710721
38.142,10,73.9234,-274.546,-39.9936,101.325,102.442,101.325,100.208,0,2.1935,2.1935,4.38701,0.21935,0.708897
38.144,10,73.3652,-279.088,-39.6371,101.325,102.424,101.325,100.226,0,2.15694,2.15694,4.31389,0.215694,0.706976
38.146,10,72.798,-283.587,-39.2612,101.325,102.405,101.325,100.245,0,2.121,2.121,4.24199,0.2121,0.704958
38.148,10,72.222,-288.041,-38.8658,101.325,102.387,101.325,100.263,0,2.08565,2.08565,4.17129,0.208565,0.702839
38.15,10,71.6371,-292.447,-38.451,101.325,102.37,101.325,100.28,0,2.05088,2.05088,4.10177,0.205088,0.700615
38.152,10,71.0435,-296.803,-38.0169,101.325,102.352,101.325,100.298,0,2.0167,2.0167,4.03341,0.20167,0.698286
38.154,10,70.4412,-301.107,-37.5597,101.332,102.335,101.318,100.315,0.0285431,1.98333,1.98333,3.96666,0.198333,0.695847
38.156,10,69.8305,-305.349,-37.0143,101.466,102.321,101.184,100.329,0.554842,1.9549,1.9549,3.9098,0.19549,0.693296
38.158,10,69.2115,-309.518,-36.3832,101.6,102.309,101.05,100.341,1.07946,1.93131,1.93131,3.86262,0.193131,0.690632
38.16,10,68.5843,-313.605,-35.669,101.733,102.299,100.917,100.351,1.60165,1.91247,1.91247,3.82494,0.191247,0.68785
38.162,10,67.9491,-317.602,-34.8743,101.865,102.292,100.785,100.358,2.1207,1.89827,1.89827,3.79654,0.189827,0.684951
38.164,10,67.3061,-321.498,-34.0017,101.996,102.287,100.654,100.363,2.63589,1.8886,1.8886,3.77719,0.18886,0.68193
38.166,10,66.6555,-325.286,-33.0541,102.126,102.284,100.524,100.366,3.14652,1.88334,1.88334,3.76668,0.188334,0.678788
38.168,10,65.9976,-328.956,-32.0342,102.255,102.284,100.395,100.366,3.6519,1.88238,1.88238,3.76477,0.188238,0.675521
38.17,10,65.3326,-332.502,-30.9448,102.382,102.285,100.268,100.365,4.15137,1.88561,1.88561,3.77121,0.188561,0.672129
38.172,10,64.6608,-335.916,-29.7887,102.508,102.289,100.142,100.361,4.64426,1.89288,1.89288,3.78576,0.189288,0.66861
38.174,10,63.9824,-339.19,-28.569,102.631,102.295,100.019,100.355,5.12995,1.90408,1.90408,3.80817,0.190408,0.664963
38.176,10,63.2978,-342.317,-27.2885,102.753,102.302,99.897,100.348,5.60781,1.91908,1.91908,3.83816,0.191908,0.661189
38.178,10,62.6072,-345.29,-25.9501,102.873,102.312,99.7774,100.338,6.07725,1.93774,1.93774,3.87548,0.193774,0.657285
38.18,10,61.911,-348.105,-24.5571,102.99,102.323,99.6602,100.327,6.53768,1.95992,1.95992,3.91985,0.195992,0.653253
38.182,10,61.2095,-350.753,-23.1123,103.105,102.336,99.5454,100.314,6.98855,1.9855,1.9855,3.97099,0.19855,0.649091
38.184,10,60.503,-353.23,-21.6189,103.217,102.351,99.4331,100.299,7.42932,2.01432,2.01432,4.02863,0.201432,0.644801
38.186,10,59.7919,-355.531,-20.0799,103.326,102.367,99.3236,100.283,7.85947,2.04624,2.04624,4.09248,0.204624,0.640383
38.188,10,59.0766,-357.651,-18.4986,103.433,102.385,99.2169,100.265,8.2785,2.08112,2.08112,4.16225,0.208112,0.635838
38.19,10,58.3575,-359.585,-16.8781,103.537,102.404,99.1131,100.246,8.68595,2.11882,2.11882,4.23764,0.211882,0.631167
38.192,10,57.6348,-361.329,-15.2214,103.638,102.425,99.0124,100.225,9.08137,2.15918,2.15918,4.31837,0.215918,0.626372
38.194,10,56.9091,-362.88,-13.5319,103.735,102.447,98.9149,100.203,9.46433,2.20207,2.20207,4.40414,0.220207,0.621454
38.196,10,56.1806,-364.234,-11.8127,103.829,102.47,98.8207,100.18,9.83445,2.24732,2.24732,4.49464,0.224732,0.616415
38.198,10,55.4498,-365.387,-10.0669,103.92,102.494,98.7298,100.156,10.1913,2.29479,2.29479,4.58959,0.229479,0.611258
38.2,10,54.7171,-366.338,-8.29787,104.008,102.519,98.6424,100.131,10.5347,2.34434,2.34434,4.68867,0.234434,0.605986
38.202,10,53.983,-367.084,-6.50871,104.092,102.545,98.5585,100.105,10.8641,2.3958,2.3958,4.79159,0.23958,0.6006
38.204,10,53.2477,-367.623,-4.70262,104.172,102.572,98.4782,100.078,11.1793,2.44903,2.44903,4.89806,0.244903,0.595106
38.206,10,52.5118,-367.953,-2.88278,104.248,102.6,98.4016,100.05,11.4801,2.50388,2.50388,5.00776,0.250388,0.589505
38.208,10,51.7757,-368.074,-1.05235,104.321,102.629,98.3288,100.021,11.7662,2.5602,2.5602,5.1204,0.25602,0.583802
38.21,10,51.0397,-367.984,0.785521,104.39,102.658,98.2597,99.9917,12.0373,2.61784,2.61784,5.23568,0.261784,0.578001
38.212,10,50.3043,-367.683,2.62772,104.455,102.688,98.1945,99.9618,12.2934,2.67665,2.67665,5.35331,0.267665,0.572106
38.214,10,49.57,-367.17,4.47117,104.517,102.719,98.1332,99.9313,12.5342,2.73649,2.73649,5.47299,0.273649,0.566121
38.216,10,48.8371,-366.447,6.31279,104.574,102.75,98.0758,99.9004,12.7596,2.79722,2.79722,5.59443,0.279722,0.560052
38.218,10,48.1061,-365.513,8.14959,104.628,102.781,98.0223,99.8691,12.9695,2.85868,2.85868,5.71735,0.285868,0.553903
38.22,10,47.3773,-364.37,9.97857,104.677,102.813,97.9729,99.8375,13.1638,2.92073,2.92073,5.84146,0.292073,0.547679
38.222,10,46.6513,-363.018,11.7968,104.723,102.844,97.9274,99.8056,13.3424,2.98324,2.98324,5.96647,0.298324,0.541386
38.224,10,45.9284,-361.459,13.6015,104.764,102.876,97.8859,99.7737,13.5054,3.04606,3.04606,6.09212,0.304606,0.53503
38.226,10,45.209,-359.696,15.3897,104.802,102.908,97.8484,99.7416,13.6527,3.10907,3.10907,6.21813,0.310907,0.528615
38.228,10,44.4935,-357.729,17.1586,104.835,102.941,97.8149,99.7095,13.7843,3.17212,3.17212,6.34423,0.317212,0.522148
38.23,10,43.7824,-355.563,18.9058,104.865,102.973,97.7853,99.6774,13.9003,3.23508,3.23508,6.47017,0.323508,0.515635
38.232,10,43.076,-353.199,20.6283,104.89,103.005,97.7597,99.6454,14.0007,3.29784,3.29784,6.59568,0.329784,0.509081
38.234,10,42.3747,-350.641,22.3238,104.912,103.036,97.7381,99.6136,14.0857,3.36026,3.36026,6.72051,0.336026,0.502494
38.236,10,41.6789,-347.892,23.9898,104.93,103.068,97.7204,99.5821,14.1553,3.42221,3.42221,6.84442,0.342221,0.495878
38.238,10,40.989,-344.956,25.6237,104.943,103.099,97.7065,99.5508,14.2097,3.48359,3.48359,6.96718,0.348359,0.489241
38.24,10,40.3054,-341.836,27.2234,104.954,103.13,97.6965,99.5199,14.2491,3.54427,3.54427,7.08854,0.354427,0.482589
38.242,10,39.6283,-338.537,28.7866,104.96,103.161,97.6903,99.4894,14.2736,3.60415,3.60415,7.2083,0.360415,0.475928
38.244,10,38.9582,-335.064,30.3112,104.962,103.191,97.6877,99.4594,14.2835,3.66311,3.66311,7.32622,0.366311,0.469264
38.246,10,38.2953,-331.421,31.795,104.961,103.22,97.6889,99.4299,14.2789,3.72105,3.72105,7.44209,0.372105,0.462605
38.248,10,37.6401,-327.612,33.2362,104.956,103.249,97.6937,99.401,14.2601,3.77786,3.77786,7.55573,0.377786,0.455955
38.25,10,36.9928,-323.643,34.633,104.948,103.277,97.702,99.3726,14.2273,3.83346,3.83346,7.66692,0.383346,0.449322
38.252,10,36.3538,-319.52,35.9834,104.936,103.305,97.7139,99.345,14.1809,3.88774,3.88774,7.77549,0.388774,0.442712
38.254,10,35.7233,-315.247,37.286,104.921,103.332,97.7291,99.3181,14.1211,3.94062,3.94062,7.88125,0.394062,0.43613
38.256,10,35.1016,-310.831,38.5391,104.902,103.358,97.7476,99.2919,14.0482,3.99201,3.99201,7.98403,0.399201,0.429583
38.258,10,34.489,-306.277,39.7414,104.881,103.383,97.7694,99.2665,13.9626,4.04184,4.04184,8.08367,0.404184,0.423077
38.26,10,33.8859,-301.591,40.8914,104.856,103.408,97.7944,99.242,13.8646,4.09001,4.09001,8.18002,0.409001,0.416617
38.262,10,33.2923,-296.78,41.9881,104.828,103.432,97.8224,99.2183,13.7545,4.13646,4.13646,8.27293,0.413646,0.41021
38.264,10,32.7086,-291.849,43.0301,104.797,103.454,97.8534,99.1956,13.6328,4.18113,4.18113,8.36226,0.418113,0.403861
38.266,10,32.135,-286.805,44.0166,104.763,103.476,97.8873,99.1738,13.4997,4.22394,4.22394,8.44788,0.422394,0.397575
